2.64,    -8.48284
2.65,    -8.53615
2.66,    -8.58945
2.67,    -8.64275
2.68,    -8.69606
2.69,    -8.74936
2.7,    -8.80266
2.71,    -8.85597
2.72,    -8.90927
2.73,    -8.96257
2.74,    -9.01588
2.75,    -9.06918
2.76,    -9.12249
2.77,    -9.17579
2.78,    -9.22909
2.79,    -9.2824
2.8,    -9.3357
2.81,    -9.389
2.82,    -9.44231
2.83,    -9.49561
2.84,    -9.54891
2.85,    -9.60222
2.86,    -9.65552
2.87,    -9.70883
2.88,    -9.76213
2.89,    -9.81543
2.9,    -9.86874
2.91,    -9.92204
2.92,    -9.97534
2.93,    -10.0286
2.94,    -10.082
2.95,    -10.1353
2.96,    -10.1886
2.97,    -10.2419
2.98,    -10.2952
2.99,    -10.3485
3,    -10.4018
3.01,    -10.4551
3.02,    -10.5084
3.03,    -10.5617
3.04,    -10.615
3.05,    -10.6683
3.06,    -10.7216
3.07,    -10.7749
3.08,    -10.8282
3.09,    -10.8815
3.1,    -10.9348
3.11,    -10.9881
3.12,    -11.0414
3.13,    -11.0947
3.14,    -11.148
3.15,    -11.2013
3.16,    -11.2546
3.17,    -11.3079
3.18,    -11.3612
3.19,    -11.4145
3.2,    -11.4678
3.21,    -11.5211
3.22,    -11.5745
3.23,    -11.6278
3.24,    -11.6811
3.25,    -11.7344
3.26,    -11.7877
3.27,    -11.841
3.28,    -11.8943
3.29,    -11.9476
3.3,    -12.0009
3.31,    -12.0542
3.32,    -12.1075
3.33,    -12.1608
3.34,    -12.2141
3.35,    -12.2674
3.36,    -12.3207
3.37,    -12.374
3.38,    -12.4273
3.39,    -12.4806
3.4,    -12.5339
3.41,    -12.5872
3.42,    -12.6405
3.43,    -12.6938
3.44,    -12.7471
3.45,    -12.8004
3.46,    -12.8537
3.47,    -12.907
3.48,    -12.9603
3.49,    -13.0137
3.5,    -13.067
3.51,    -13.1203
3.52,    -13.1736
3.53,    -13.2269
3.54,    -13.2802
3.55,    -13.3335
3.56,    -13.3868
3.57,    -13.4401
3.58,    -13.4934
3.59,    -13.5467
3.6,    -13.6
3.61,    -13.6533
3.62,    -13.7066
3.63,    -13.7599
3.64,    -13.8132
3.65,    -13.8665
3.66,    -13.9198
3.67,    -13.9731
3.68,    -14.0264
3.69,    -14.0797
3.7,    -14.133
3.71,    -14.1863
3.72,    -14.2396
3.73,    -14.2929
3.74,    -14.3462
3.75,    -14.3995
3.76,    -14.4528
3.77,    -14.5062
3.78,    -14.5595
3.79,    -14.6128
3.8,    -14.6661
3.81,    -14.7194
3.82,    -14.7727
3.83,    -14.826
3.84,    -14.8793
3.85,    -14.9326
3.86,    -14.9859
3.87,    -15.0392
3.88,    -15.0925
3.89,    -15.1458
3.9,    -15.1991
3.91,    -15.2524
3.92,    -15.3057
3.93,    -15.359
3.94,    -15.4123
3.95,    -15.4656
3.96,    -15.5189
3.97,    -15.5722
3.98,    -15.6255
3.99,    -15.6788
4,    -15.7321
4.01,    -15.7854
4.02,    -15.8387
4.03,    -15.892
4.04,    -15.9454
4.05,    -15.9987
4.06,    -16.052
4.07,    -16.1053
4.08,    -16.1586
4.09,    -16.2119
4.1,    -16.2652
4.11,    -16.3185
4.12,    -16.3718
4.13,    -16.4251
4.14,    -16.4784
4.15,    -16.5317
4.16,    -16.585
4.17,    -16.6383
4.18,    -16.6916
4.19,    -16.7449
4.2,    -16.7982
4.21,    -16.8515
4.22,    -16.9048
4.23,    -16.9581
4.24,    -17.0114
4.25,    -17.0647
4.26,    -17.118
4.27,    -17.1713
4.28,    -17.2246
4.29,    -17.2779
4.3,    -17.3312
4.31,    -17.3845
4.32,    -17.4379
4.33,    -17.4912
